Order_ID,Order_Date,Customer_ID,Customer_Name,Product_Category,Product_Name,Region,Quantity,Unit_Price,Discount,Revenue,Profit,Sales_Channel
ORD-008742,2023-03-07,CUST-0039,Sarah Anderson,Furniture,Executive Desk,Europe,6,71.51,0.01,424.77,152.55,Partner
ORD-008743,2023-12-29,CUST-0148,Jennifer Wilson,Electronics,Laptop Pro 15,North America,7,156.98,0.07,1021.94,210.5,Direct Sales
ORD-008744,2024-10-21,CUST-0095,William Anderson,Furniture,Bookshelf Unit,Middle East,3,251.82,0.12,664.8,244.11,Retail Store
ORD-008745,2022-12-09,CUST-0125,Jennifer Davis,Furniture,Conference Table,Latin America,1,140.15,0.23,107.92,22.9,Partner
ORD-008746,2022-10-26,CUST-0135,Richard Anderson,Office Supplies,Ink Cartridge Set,Latin America,18,410.94,0.08,6805.17,2311.9,Partner
ORD-008747,2022-11-30,CUST-0310,Sarah Smith,Office Supplies,Desk Organizer,Asia Pacific,16,181.18,0.1,2608.99,885.7,Phone
ORD-008748,2022-08-06,CUST-0283,Sarah Wilson,Clothing,Winter Jacket,Middle East,8,468.75,0.0,3750.0,786.81,Direct Sales
ORD-008749,2022-10-28,CUST-0349,Sarah Miller,Clothing,Business Shirt,North America,8,174.53,0.15,1186.8,495.05,Partner
ORD-008750,2023-06-25,CUST-0289,Jennifer Williams,Furniture,Executive Desk,Middle East,9,419.54,0.22,2945.17,730.09,Retail Store
ORD-008751,2024-04-03,CUST-0298,Jessica Anderson,Office Supplies,Whiteboard Kit,Latin America,14,15.51,0.17,180.23,54.39,Direct Sales
ORD-008752,2023-05-02,CUST-0332,David Smith,Furniture,Conference Table,Asia Pacific,2,295.04,0.03,572.38,128.21,Online
ORD-008753,2024-09-11,CUST-0236,John Jones,Furniture,Conference Table,Middle East,20,386.26,0.08,7107.18,1866.12,Direct Sales
ORD-008754,2024-06-11,CUST-0039,Sarah Anderson,Food & Beverage,Bottled Water Case,Asia Pacific,11,341.15,0.15,3189.75,1129.48,Retail Store
ORD-008755,2023-07-11,CUST-0226,Sarah Jones,Electronics,Smart Watch,Latin America,20,154.99,0.08,2851.82,888.43,Direct Sales
ORD-008756,2022-12-21,CUST-0139,William Garcia,Food & Beverage,Coffee Beans 5lb,Asia Pacific,5,86.89,0.15,369.28,158.73,Online
ORD-008757,2024-02-10,CUST-0279,Michael Garcia,Office Supplies,Desk Organizer,Middle East,17,51.82,0.1,792.85,281.73,Partner
ORD-008758,2022-05-07,CUST-0003,Michael Brown,Food & Beverage,Organic Tea Set,North America,17,226.2,0.15,3268.59,1355.66,Direct Sales
ORD-008759,2022-05-03,CUST-0191,David Smith,Clothing,Safety Vest,Middle East,10,367.88,0.17,3053.4,983.96,Online
ORD-008760,2022-11-14,CUST-0396,Sarah Thomas,Food & Beverage,Coffee Beans 5lb,Middle East,13,411.3,0.18,4384.46,1783.5,Online
ORD-008761,2023-09-28,CUST-0131,Robert Jones,Food & Beverage,Coffee Beans 5lb,Middle East,5,390.93,0.12,1720.09,307.74,Retail Store
ORD-008762,2022-12-16,CUST-0231,Thomas Johnson,Food & Beverage,Bottled Water Case,Latin America,6,257.06,0.02,1511.51,527.14,Direct Sales
ORD-008763,2023-04-25,CUST-0162,Maria Johnson,Clothing,Corporate Polo,Asia Pacific,16,78.44,0.15,1066.78,222.95,Phone
ORD-008764,2022-03-11,CUST-0372,Richard Brown,Furniture,Executive Desk,Asia Pacific,4,208.38,0.07,775.17,155.23,Retail Store
ORD-008765,2024-09-09,CUST-0440,David Rodriguez,Furniture,Bookshelf Unit,Asia Pacific,6,487.52,0.23,2252.34,806.8,Phone
ORD-008766,2024-07-25,CUST-0322,Michael Smith,Food & Beverage,Bottled Water Case,Middle East,14,481.74,0.09,6137.37,1549.89,Direct Sales
ORD-008767,2024-08-23,CUST-0438,Richard Miller,Office Supplies,Whiteboard Kit,Asia Pacific,12,358.53,0.18,3527.94,546.99,Phone
ORD-008768,2022-08-08,CUST-0419,Michael Garcia,Food & Beverage,Coffee Beans 5lb,Middle East,20,134.47,0.09,2447.35,733.66,Phone
ORD-008769,2022-06-16,CUST-0431,David Taylor,Office Supplies,Whiteboard Kit,Asia Pacific,18,296.77,0.05,5074.77,1488.38,Retail Store
ORD-008770,2024-02-29,CUST-0188,Robert Miller,Food & Beverage,Snack Variety Pack,North America,18,77.04,0.21,1095.51,195.86,Partner
ORD-008771,2023-07-25,CUST-0129,Robert Wilson,Furniture,Bookshelf Unit,North America,9,71.72,0.03,626.12,190.91,Retail Store
ORD-008772,2022-11-12,CUST-0117,Anna Garcia,Food & Beverage,Bottled Water Case,Middle East,15,138.44,0.18,1702.81,413.31,Partner
ORD-008773,2024-06-25,CUST-0287,Thomas Thomas,Office Supplies,Desk Organizer,Asia Pacific,1,42.65,0.24,32.41,11.64,Online
ORD-008774,2022-02-18,CUST-0409,Lisa Davis,Furniture,Ergonomic Chair,Asia Pacific,9,160.17,0.17,1196.47,529.32,Direct Sales
ORD-008775,2022-03-08,CUST-0256,Emily Brown,Electronics,Laptop Pro 15,Latin America,17,442.89,0.01,7453.84,3347.6,Retail Store
ORD-008776,2022-10-23,CUST-0333,John Taylor,Electronics,Laptop Pro 15,Asia Pacific,12,259.85,0.23,2401.01,426.16,Online
ORD-008777,2022-01-01,CUST-0353,Anna Martinez,Electronics,Smart Watch,Middle East,5,324.87,0.08,1494.4,393.72,Partner
ORD-008778,2024-10-25,CUST-0487,Jennifer Anderson,Electronics,Laptop Pro 15,North America,11,174.65,0.1,1729.04,523.98,Phone
ORD-008779,2024-02-11,CUST-0265,Emily Taylor,Furniture,Bookshelf Unit,North America,4,73.34,0.14,252.29,55.45,Retail Store
ORD-008780,2022-04-04,CUST-0298,Jessica Anderson,Clothing,Winter Jacket,North America,6,231.01,0.13,1205.87,292.53,Direct Sales
ORD-008781,2024-11-21,CUST-0109,Michael Thomas,Electronics,Laptop Pro 15,North America,9,490.04,0.21,3484.18,1414.76,Online
ORD-008782,2024-01-17,CUST-0472,Emily Brown,Office Supplies,Printer Paper Pack,North America,4,387.75,0.18,1271.82,377.84,Retail Store
ORD-008783,2024-10-06,CUST-0400,John Rodriguez,Food & Beverage,Snack Variety Pack,Asia Pacific,13,475.92,0.07,5753.87,2073.13,Direct Sales
ORD-008784,2024-03-02,CUST-0259,John Davis,Food & Beverage,Energy Drink Pack,Middle East,19,320.06,0.02,5959.52,1516.09,Retail Store
ORD-008785,2024-02-22,CUST-0354,Michael Miller,Electronics,Tablet Air,Asia Pacific,13,338.52,0.05,4180.72,1335.16,Partner
ORD-008786,2024-06-20,CUST-0115,Thomas Rodriguez,Electronics,4K Monitor,Middle East,17,412.53,0.22,5470.15,1707.33,Retail Store
ORD-008787,2023-09-13,CUST-0279,Michael Garcia,Furniture,Conference Table,Asia Pacific,17,423.43,0.02,7054.34,2263.92,Phone
ORD-008788,2023-10-25,CUST-0094,Jessica Smith,Clothing,Corporate Polo,Asia Pacific,10,349.22,0.19,2828.68,992.81,Partner
ORD-008789,2024-04-25,CUST-0154,William Davis,Electronics,Smart Watch,Asia Pacific,18,106.55,0.05,1822.0,340.87,Online
ORD-008790,2023-05-02,CUST-0092,Lisa Rodriguez,Electronics,Smart Watch,Latin America,17,25.83,0.05,417.15,131.35,Retail Store
ORD-008791,2022-01-18,CUST-0475,James Taylor,Office Supplies,Stapler Deluxe,Asia Pacific,6,247.44,0.07,1380.72,236.06,Direct Sales
ORD-008792,2022-01-13,CUST-0464,Emily Taylor,Furniture,Conference Table,Europe,11,269.03,0.16,2485.84,1096.77,Retail Store
ORD-008793,2022-11-03,CUST-0383,Jennifer Anderson,Clothing,Work Boots,North America,13,467.28,0.21,4798.97,1531.48,Direct Sales
ORD-008794,2023-02-01,CUST-0348,John Williams,Furniture,Bookshelf Unit,Latin America,10,316.35,0.13,2752.24,1129.24,Partner
ORD-008795,2024-11-17,CUST-0276,Anna Rodriguez,Office Supplies,Ink Cartridge Set,Middle East,1,111.73,0.17,92.74,15.87,Direct Sales
ORD-008796,2024-03-25,CUST-0014,Sarah Anderson,Electronics,Wireless Headphones,Europe,17,175.76,0.19,2420.22,499.56,Partner
ORD-008797,2024-09-30,CUST-0165,David Davis,Furniture,Executive Desk,North America,18,420.94,0.0,7576.92,2271.88,Partner
ORD-008798,2022-02-13,CUST-0444,Lisa Brown,Electronics,Smart Watch,Middle East,8,36.72,0.08,270.26,63.5,Retail Store
ORD-008799,2023-09-10,CUST-0193,James Miller,Clothing,Business Shirt,Europe,19,101.13,0.23,1479.53,329.33,Online
ORD-008800,2022-01-03,CUST-0029,Emily Martinez,Clothing,Work Boots,Europe,4,19.64,0.11,69.92,28.67,Direct Sales
ORD-008801,2023-11-25,CUST-0347,Jennifer Jones,Electronics,Wireless Headphones,North America,19,116.44,0.16,1858.38,452.65,Online
ORD-008802,2022-10-30,CUST-0443,Anna Brown,Food & Beverage,Bottled Water Case,Europe,20,54.42,0.09,990.44,388.89,Phone
ORD-008803,2024-09-17,CUST-0303,Jessica Smith,Office Supplies,Printer Paper Pack,North America,5,239.2,0.04,1148.16,189.06,Phone
ORD-008804,2024-06-04,CUST-0100,Emily Johnson,Furniture,Executive Desk,Latin America,3,102.85,0.25,231.41,44.75,Direct Sales
ORD-008805,2023-12-17,CUST-0059,Thomas Wilson,Office Supplies,Desk Organizer,Latin America,12,451.02,0.23,4167.42,1021.05,Phone
ORD-008806,2023-12-03,CUST-0377,Sarah Davis,Clothing,Work Boots,North America,11,251.98,0.06,2605.47,1075.63,Phone
ORD-008807,2022-08-16,CUST-0362,Lisa Wilson,Clothing,Corporate Polo,Asia Pacific,14,140.3,0.16,1649.93,396.91,Retail Store
ORD-008808,2023-07-02,CUST-0231,Thomas Johnson,Furniture,Standing Desk,Europe,12,359.57,0.17,3581.32,571.95,Online
ORD-008809,2024-05-27,CUST-0143,Maria Garcia,Electronics,Wireless Headphones,Middle East,1,369.07,0.18,302.64,93.09,Phone
ORD-008810,2022-11-16,CUST-0453,Anna Rodriguez,Food & Beverage,Coffee Beans 5lb,Asia Pacific,11,393.53,0.24,3289.91,1010.5,Direct Sales
ORD-008811,2022-12-20,CUST-0013,James Rodriguez,Furniture,Bookshelf Unit,Latin America,4,469.43,0.16,1577.28,365.75,Partner
ORD-008812,2022-11-12,CUST-0350,William Miller,Clothing,Work Boots,Middle East,18,391.41,0.13,6129.48,2474.1,Partner
ORD-008813,2022-06-11,CUST-0199,William Anderson,Office Supplies,Printer Paper Pack,North America,6,467.04,0.09,2550.04,930.75,Retail Store
ORD-008814,2023-10-15,CUST-0383,Jennifer Anderson,Furniture,Bookshelf Unit,Latin America,8,312.67,0.12,2201.2,627.38,Retail Store
ORD-008815,2023-02-09,CUST-0108,Jessica Wilson,Furniture,Ergonomic Chair,Middle East,1,82.35,0.09,74.94,20.92,Direct Sales
ORD-008816,2022-08-05,CUST-0096,Maria Wilson,Furniture,Ergonomic Chair,Middle East,11,302.79,0.24,2531.32,618.26,Retail Store
ORD-008817,2023-11-18,CUST-0493,Anna Wilson,Electronics,Smart Watch,North America,2,330.92,0.24,503.0,140.79,Phone
ORD-008818,2022-04-12,CUST-0403,Anna Thomas,Furniture,Ergonomic Chair,Middle East,18,293.75,0.14,4547.25,1357.57,Online
ORD-008819,2022-04-10,CUST-0005,Jennifer Johnson,Food & Beverage,Organic Tea Set,Middle East,2,459.29,0.06,863.47,246.83,Direct Sales
ORD-008820,2022-09-21,CUST-0323,Maria Martinez,Food & Beverage,Coffee Beans 5lb,North America,2,123.46,0.01,244.45,81.01,Retail Store
ORD-008821,2024-03-31,CUST-0098,Richard Jones,Furniture,Bookshelf Unit,Asia Pacific,3,495.3,0.1,1337.31,271.46,Phone
ORD-008822,2023-05-26,CUST-0231,Thomas Johnson,Furniture,Standing Desk,North America,10,420.49,0.2,3363.92,1080.15,Partner
ORD-008823,2022-04-09,CUST-0194,Michael Taylor,Food & Beverage,Coffee Beans 5lb,Middle East,6,115.9,0.14,598.04,225.84,Online
ORD-008824,2024-04-05,CUST-0298,Jessica Anderson,Food & Beverage,Coffee Beans 5lb,Asia Pacific,1,12.66,0.25,9.5,1.73,Direct Sales
ORD-008825,2023-03-18,CUST-0451,Jessica Davis,Food & Beverage,Bottled Water Case,Middle East,11,313.42,0.18,2827.05,1137.1,Retail Store
ORD-008826,2024-09-30,CUST-0091,David Martinez,Clothing,Corporate Polo,North America,17,429.28,0.08,6713.94,1472.67,Direct Sales
ORD-008827,2022-07-21,CUST-0055,Robert Rodriguez,Office Supplies,Stapler Deluxe,Europe,4,450.3,0.16,1513.01,485.94,Online
ORD-008828,2022-04-28,CUST-0015,William Anderson,Office Supplies,Printer Paper Pack,Europe,16,163.61,0.24,1989.5,777.39,Online
ORD-008829,2024-01-29,CUST-0390,Thomas Johnson,Office Supplies,Ink Cartridge Set,Europe,7,464.8,0.12,2863.17,968.44,Partner
ORD-008830,2023-01-03,CUST-0136,Jennifer Brown,Food & Beverage,Coffee Beans 5lb,Europe,13,398.5,0.08,4766.06,1708.18,Phone
ORD-008831,2024-03-27,CUST-0042,Richard Jones,Office Supplies,Desk Organizer,Asia Pacific,4,258.53,0.07,961.73,315.84,Phone
ORD-008832,2023-04-02,CUST-0336,Jennifer Wilson,Food & Beverage,Bottled Water Case,Asia Pacific,20,485.85,0.23,7482.09,2823.57,Partner
ORD-008833,2024-08-19,CUST-0008,Maria Martinez,Electronics,Tablet Air,North America,20,79.64,0.05,1513.16,622.12,Retail Store
ORD-008834,2024-07-08,CUST-0264,James Smith,Electronics,Laptop Pro 15,Asia Pacific,4,215.8,0.14,742.35,305.82,Online
ORD-008835,2022-06-22,CUST-0106,Richard Williams,Furniture,Executive Desk,Latin America,9,195.64,0.12,1549.47,550.1,Online
ORD-008836,2022-04-27,CUST-0497,Anna Anderson,Electronics,Laptop Pro 15,Asia Pacific,11,184.03,0.18,1659.95,327.13,Partner
ORD-008837,2024-03-12,CUST-0141,Lisa Johnson,Furniture,Executive Desk,Europe,15,330.44,0.16,4163.54,1160.75,Partner
ORD-008838,2022-01-17,CUST-0344,John Jones,Food & Beverage,Snack Variety Pack,Asia Pacific,9,482.8,0.04,4171.39,1211.07,Direct Sales
ORD-008839,2023-11-09,CUST-0066,Richard Garcia,Office Supplies,Ink Cartridge Set,North America,9,49.96,0.23,346.22,72.52,Online
ORD-008840,2024-04-12,CUST-0151,Jessica Garcia,Furniture,Standing Desk,Latin America,16,202.0,0.03,3135.04,1176.42,Phone
ORD-008841,2024-01-01,CUST-0118,Lisa Smith,Furniture,Executive Desk,Europe,14,414.21,0.02,5682.96,2261.93,Retail Store
ORD-008842,2023-11-12,CUST-0239,Thomas Brown,Office Supplies,Printer Paper Pack,Asia Pacific,12,59.51,0.23,549.87,119.88,Online
ORD-008843,2022-05-21,CUST-0383,Jennifer Anderson,Food & Beverage,Energy Drink Pack,Latin America,13,70.62,0.19,743.63,164.6,Retail Store
ORD-008844,2022-06-28,CUST-0302,Maria Miller,Furniture,Conference Table,Middle East,15,440.01,0.1,5940.14,1697.28,Partner
ORD-008845,2023-11-09,CUST-0321,Robert Martinez,Food & Beverage,Snack Variety Pack,North America,5,488.95,0.12,2151.38,663.2,Partner
ORD-008846,2024-08-04,CUST-0137,Jennifer Jones,Clothing,Safety Vest,Middle East,3,450.3,0.05,1283.36,554.21,Retail Store
ORD-008847,2023-07-24,CUST-0250,Michael Johnson,Clothing,Corporate Polo,North America,17,61.27,0.18,854.1,279.75,Partner
ORD-008848,2023-01-05,CUST-0130,Lisa Rodriguez,Furniture,Executive Desk,Europe,15,84.49,0.14,1089.92,353.69,Online
ORD-008849,2022-08-03,CUST-0115,Thomas Rodriguez,Office Supplies,Whiteboard Kit,Asia Pacific,16,401.07,0.07,5967.92,1437.99,Retail Store
ORD-008850,2024-02-10,CUST-0042,Richard Jones,Clothing,Safety Vest,Latin America,1,420.98,0.15,357.83,149.41,Direct Sales
ORD-008851,2024-07-19,CUST-0240,Emily Jones,Office Supplies,Stapler Deluxe,North America,20,220.18,0.17,3654.99,816.37,Direct Sales
ORD-008852,2022-12-13,CUST-0287,Thomas Thomas,Furniture,Ergonomic Chair,Asia Pacific,2,314.05,0.13,546.45,176.61,Retail Store
ORD-008853,2023-07-22,CUST-0065,Jessica Smith,Furniture,Ergonomic Chair,Asia Pacific,6,83.43,0.06,470.55,120.84,Retail Store
ORD-008854,2024-10-16,CUST-0364,Lisa Taylor,Food & Beverage,Energy Drink Pack,Middle East,7,90.41,0.14,544.27,153.29,Partner
ORD-008855,2023-05-13,CUST-0302,Maria Miller,Clothing,Business Shirt,Middle East,20,147.94,0.09,2692.51,910.15,Phone
ORD-008856,2023-05-04,CUST-0260,Michael Thomas,Food & Beverage,Snack Variety Pack,Asia Pacific,5,371.01,0.01,1836.5,339.91,Direct Sales
ORD-008857,2023-08-02,CUST-0051,Michael Anderson,Food & Beverage,Bottled Water Case,North America,12,46.11,0.11,492.45,218.2,Phone
ORD-008858,2024-10-26,CUST-0056,Jennifer Brown,Clothing,Business Shirt,Asia Pacific,19,138.32,0.21,2076.18,735.17,Direct Sales
ORD-008859,2024-06-02,CUST-0191,David Smith,Furniture,Bookshelf Unit,Europe,1,226.46,0.1,203.81,81.79,Retail Store
ORD-008860,2024-02-21,CUST-0222,John Garcia,Furniture,Bookshelf Unit,Asia Pacific,17,421.89,0.21,5665.98,1580.79,Online
ORD-008861,2023-11-04,CUST-0129,Robert Wilson,Clothing,Safety Vest,Europe,16,441.1,0.07,6563.57,1749.38,Online
ORD-008862,2023-07-31,CUST-0196,Michael Miller,Clothing,Safety Vest,Asia Pacific,7,302.76,0.13,1843.81,281.76,Partner
ORD-008863,2024-06-22,CUST-0300,Michael Williams,Clothing,Work Boots,Europe,1,437.41,0.07,406.79,133.08,Online
ORD-008864,2022-07-28,CUST-0031,James Anderson,Office Supplies,Ink Cartridge Set,Europe,5,406.41,0.12,1788.2,699.83,Partner
ORD-008865,2024-03-19,CUST-0452,Thomas Williams,Electronics,Smart Watch,Europe,9,357.78,0.24,2447.22,382.62,Online
ORD-008866,2024-03-26,CUST-0033,Maria Miller,Food & Beverage,Coffee Beans 5lb,Latin America,14,285.67,0.08,3679.43,556.29,Online
ORD-008867,2022-09-08,CUST-0312,David Garcia,Electronics,Laptop Pro 15,Europe,9,368.89,0.22,2589.61,1098.37,Online
ORD-008868,2023-02-02,CUST-0161,David Brown,Food & Beverage,Coffee Beans 5lb,Latin America,17,115.83,0.15,1673.74,459.22,Partner
ORD-008869,2023-02-04,CUST-0234,Maria Johnson,Electronics,Smart Watch,Middle East,11,209.77,0.24,1753.68,692.17,Phone
ORD-008870,2023-03-28,CUST-0241,Robert Davis,Electronics,Wireless Headphones,Latin America,5,257.14,0.2,1028.56,264.29,Online
ORD-008871,2024-05-24,CUST-0253,Robert Jones,Office Supplies,Ink Cartridge Set,Asia Pacific,18,409.57,0.09,6708.76,1691.63,Partner
ORD-008872,2024-10-14,CUST-0208,John Thomas,Office Supplies,Ink Cartridge Set,Latin America,19,250.93,0.08,4386.26,1531.21,Phone
ORD-008873,2022-09-01,CUST-0067,David Jones,Electronics,Tablet Air,North America,14,267.62,0.18,3072.28,584.81,Phone
ORD-008874,2023-03-23,CUST-0171,Emily Taylor,Food & Beverage,Organic Tea Set,Europe,10,349.51,0.07,3250.44,505.04,Partner
ORD-008875,2024-08-09,CUST-0418,Michael Brown,Food & Beverage,Coffee Beans 5lb,Asia Pacific,12,394.79,0.16,3979.48,986.66,Retail Store
ORD-008876,2023-07-19,CUST-0332,David Smith,Office Supplies,Desk Organizer,Middle East,20,319.71,0.18,5243.24,1160.33,Online
ORD-008877,2022-01-14,CUST-0364,Lisa Taylor,Office Supplies,Printer Paper Pack,North America,18,311.57,0.13,4879.19,1516.34,Online
ORD-008878,2023-12-21,CUST-0330,Sarah Jones,Furniture,Bookshelf Unit,Middle East,20,394.9,0.11,7029.22,2740.59,Online
ORD-008879,2024-05-21,CUST-0099,Richard Wilson,Food & Beverage,Snack Variety Pack,Latin America,19,193.25,0.24,2790.53,537.74,Partner
ORD-008880,2024-08-25,CUST-0313,Michael Thomas,Food & Beverage,Coffee Beans 5lb,Middle East,1,103.44,0.07,96.2,21.98,Retail Store
ORD-008881,2024-10-11,CUST-0362,Lisa Wilson,Electronics,Wireless Headphones,Asia Pacific,2,252.84,0.02,495.57,138.95,Direct Sales
ORD-008882,2022-05-03,CUST-0409,Lisa Davis,Clothing,Winter Jacket,Latin America,2,474.73,0.13,826.03,251.41,Direct Sales
ORD-008883,2023-05-05,CUST-0375,Sarah Williams,Electronics,Tablet Air,North America,3,296.09,0.22,692.85,236.99,Partner
ORD-008884,2022-10-15,CUST-0428,Lisa Miller,Office Supplies,Whiteboard Kit,Middle East,11,187.63,0.17,1713.06,717.0,Phone
ORD-008885,2024-12-01,CUST-0451,Jessica Davis,Food & Beverage,Snack Variety Pack,Asia Pacific,5,281.86,0.17,1169.72,269.53,Online
ORD-008886,2024-02-14,CUST-0387,Jennifer Smith,Furniture,Bookshelf Unit,Asia Pacific,10,254.52,0.2,2036.16,590.91,Online
ORD-008887,2022-06-17,CUST-0229,Michael Davis,Electronics,Smart Watch,Asia Pacific,14,335.7,0.12,4135.82,1624.34,Phone
ORD-008888,2024-10-14,CUST-0009,David Smith,Furniture,Bookshelf Unit,Asia Pacific,19,135.73,0.05,2449.93,374.51,Phone
ORD-008889,2022-03-21,CUST-0380,Lisa Miller,Electronics,Smart Watch,North America,20,397.73,0.07,7397.78,2845.79,Online
ORD-008890,2023-11-22,CUST-0173,Sarah Brown,Food & Beverage,Energy Drink Pack,North America,9,394.6,0.19,2876.63,1066.99,Partner
ORD-008891,2024-06-14,CUST-0350,William Miller,Furniture,Ergonomic Chair,Europe,1,214.12,0.19,173.44,47.22,Retail Store
ORD-008892,2024-05-24,CUST-0099,Richard Wilson,Office Supplies,Whiteboard Kit,Europe,19,346.96,0.05,6262.63,1070.91,Phone
ORD-008893,2024-01-09,CUST-0443,Anna Brown,Office Supplies,Ink Cartridge Set,Middle East,19,436.08,0.02,8119.81,1702.99,Phone
ORD-008894,2023-07-03,CUST-0321,Robert Martinez,Electronics,4K Monitor,Middle East,18,370.37,0.03,6466.66,1918.87,Direct Sales
ORD-008895,2023-05-29,CUST-0222,John Garcia,Office Supplies,Desk Organizer,North America,3,354.5,0.09,967.79,346.3,Phone
ORD-008896,2022-03-10,CUST-0072,William Davis,Office Supplies,Whiteboard Kit,Europe,7,158.23,0.13,963.62,222.97,Retail Store
ORD-008897,2022-03-27,CUST-0426,David Miller,Electronics,4K Monitor,Asia Pacific,17,289.55,0.07,4577.79,1181.34,Retail Store
ORD-008898,2022-03-21,CUST-0224,Sarah Wilson,Clothing,Winter Jacket,Asia Pacific,11,161.7,0.12,1565.26,331.68,Partner
ORD-008899,2022-04-05,CUST-0297,Richard Wilson,Food & Beverage,Energy Drink Pack,North America,14,302.15,0.12,3722.49,1618.2,Retail Store
ORD-008900,2022-11-13,CUST-0064,James Brown,Furniture,Executive Desk,Middle East,17,244.55,0.08,3824.76,1155.23,Online
ORD-008901,2023-11-23,CUST-0069,Thomas Martinez,Office Supplies,Stapler Deluxe,North America,7,438.92,0.23,2365.78,1012.56,Partner
ORD-008902,2024-11-09,CUST-0042,Richard Jones,Clothing,Business Shirt,North America,5,80.06,0.23,308.23,49.54,Phone
ORD-008903,2022-05-24,CUST-0062,Emily Thomas,Clothing,Corporate Polo,Europe,7,71.59,0.21,395.89,86.29,Partner
ORD-008904,2023-11-16,CUST-0279,Michael Garcia,Electronics,Laptop Pro 15,North America,20,440.83,0.07,8199.44,3679.28,Online
ORD-008905,2022-03-04,CUST-0327,Anna Rodriguez,Clothing,Safety Vest,Middle East,7,109.69,0.1,691.05,304.94,Direct Sales
ORD-008906,2022-08-19,CUST-0235,John Brown,Clothing,Corporate Polo,Latin America,10,39.49,0.04,379.1,126.48,Direct Sales
ORD-008907,2023-07-11,CUST-0179,Thomas Johnson,Clothing,Corporate Polo,North America,17,419.75,0.18,5851.32,1944.34,Phone
ORD-008908,2024-11-11,CUST-0394,John Davis,Food & Beverage,Coffee Beans 5lb,Europe,5,401.6,0.14,1726.88,497.79,Phone
ORD-008909,2022-08-01,CUST-0150,Maria Smith,Furniture,Bookshelf Unit,Latin America,3,260.58,0.16,656.66,168.33,Retail Store
ORD-008910,2023-05-09,CUST-0285,Maria Garcia,Office Supplies,Printer Paper Pack,Latin America,2,485.55,0.16,815.72,249.9,Direct Sales
ORD-008911,2022-07-20,CUST-0481,William Johnson,Electronics,Smart Watch,Middle East,18,82.74,0.19,1206.35,213.52,Partner
ORD-008912,2024-04-30,CUST-0065,Jessica Smith,Food & Beverage,Snack Variety Pack,Asia Pacific,19,282.35,0.21,4238.07,1681.15,Online
ORD-008913,2024-05-14,CUST-0473,William Johnson,Office Supplies,Stapler Deluxe,Asia Pacific,7,50.42,0.1,317.65,90.08,Partner
ORD-008914,2024-01-15,CUST-0250,Michael Johnson,Electronics,Smart Watch,North America,4,215.38,0.1,775.37,270.27,Online
ORD-008915,2022-07-22,CUST-0102,Robert Davis,Food & Beverage,Snack Variety Pack,North America,4,342.82,0.24,1042.17,208.94,Phone
ORD-008916,2022-04-13,CUST-0129,Robert Wilson,Food & Beverage,Organic Tea Set,North America,16,36.2,0.12,509.7,193.47,Partner
ORD-008917,2022-12-30,CUST-0296,Richard Miller,Food & Beverage,Snack Variety Pack,Middle East,6,267.97,0.03,1559.59,254.05,Retail Store
ORD-008918,2023-02-06,CUST-0004,Sarah Williams,Furniture,Executive Desk,Asia Pacific,9,346.1,0.13,2709.96,507.21,Retail Store
ORD-008919,2022-11-30,CUST-0235,John Brown,Electronics,4K Monitor,Europe,11,229.35,0.02,2472.39,776.51,Retail Store
ORD-008920,2023-09-20,CUST-0048,Emily Williams,Food & Beverage,Bottled Water Case,North America,4,301.13,0.11,1072.02,322.38,Partner
ORD-008921,2024-09-09,CUST-0067,David Jones,Electronics,Wireless Headphones,Latin America,4,416.93,0.14,1434.24,231.4,Online
ORD-008922,2023-06-26,CUST-0233,Anna Martinez,Electronics,Wireless Headphones,Latin America,9,193.04,0.16,1459.38,254.1,Phone
ORD-008923,2022-08-31,CUST-0459,Jessica Davis,Clothing,Winter Jacket,Latin America,10,68.96,0.05,655.12,275.07,Retail Store
ORD-008924,2023-01-17,CUST-0313,Michael Thomas,Furniture,Standing Desk,Middle East,6,368.31,0.15,1878.38,423.3,Retail Store
ORD-008925,2023-12-23,CUST-0399,Lisa Wilson,Food & Beverage,Coffee Beans 5lb,North America,1,458.52,0.11,408.08,169.55,Online
ORD-008926,2024-12-26,CUST-0426,David Miller,Clothing,Winter Jacket,Europe,11,220.88,0.13,2113.82,912.19,Partner
ORD-008927,2024-10-04,CUST-0033,Maria Miller,Electronics,4K Monitor,Middle East,7,138.97,0.17,807.42,213.31,Phone
ORD-008928,2023-03-09,CUST-0142,Sarah Brown,Office Supplies,Printer Paper Pack,Asia Pacific,5,371.77,0.16,1561.43,609.66,Partner
ORD-008929,2024-06-25,CUST-0184,John Thomas,Clothing,Corporate Polo,Asia Pacific,5,73.56,0.23,283.21,86.91,Phone
ORD-008930,2024-11-22,CUST-0298,Jessica Anderson,Electronics,Smart Watch,Asia Pacific,9,487.23,0.21,3464.21,628.75,Retail Store
ORD-008931,2024-03-05,CUST-0048,Emily Williams,Clothing,Business Shirt,Asia Pacific,2,315.88,0.05,600.17,268.57,Phone
ORD-008932,2022-10-09,CUST-0454,James Miller,Clothing,Winter Jacket,Europe,20,81.98,0.11,1459.24,632.74,Partner
ORD-008933,2022-10-15,CUST-0152,Maria Rodriguez,Office Supplies,Ink Cartridge Set,Europe,10,452.21,0.09,4115.11,1017.08,Phone
